,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,salary
248,40, Private,130760, Doctorate,, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States,<50k
249,17, ?,303317, 11th,, Never-married, ?, Own-child, White, Male,0,0,40, United-States,<50k
250,36, Private,184456, Prof-school,15.0, Never-married, Exec-managerial, Not-in-family, White, Male,27828,0,50, United-States,>=50k
251,43, Private,258049, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,7688,0,53, United-States,>=50k
252,21, Private,277408, Some-college,, Never-married, Other-service, Unmarried, White, Female,0,0,35, United-States,<50k
253,22, Private,121471, 11th,7.0, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States,<50k
254,28, Local-gov,229223, Assoc-voc,11.0, Married-civ-spouse,, Wife, White, Female,7688,0,36, United-States,>=50k
255,59, Federal-gov,293971, Some-college,10.0, Married-civ-spouse,, Husband, White, Male,0,0,40, United-States,>=50k
256,54, Self-emp-inc,108435, Bachelors,13.0, Married-civ-spouse,, Husband, White, Male,0,0,50, United-States,>=50k
257,20, Private,226978, HS-grad,, Never-married,, Own-child, White, Male,0,0,35, United-States,<50k
258,26, Private,151551, Some-college,, Separated, Sales, Own-child, Amer-Indian-Eskimo, Male,2597,0,48, United-States,<50k
259,27, Self-emp-inc,193868, HS-grad,, Never-married, Sales, Not-in-family, White, Male,0,0,50, United-States,<50k
260,51, Local-gov,193720, HS-grad,, Married-spouse-absent,, Unmarried, White, Male,0,0,40, United-States,<50k
261,31, Private,377374, Some-college,10.0, Divorced,, Unmarried, Black, Female,0,0,40, Japan,<50k
262,46, Private,218329, Some-college,, Never-married,, Own-child, White, Male,0,0,40, United-States,<50k
263,46, Private,133616, Some-college,, Divorced,, Unmarried, White, Female,0,0,40, United-States,<50k
264,40, Private,137421, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,60, Trinadad&Tobago,<50k
265,35, Self-emp-not-inc,468713, HS-grad,9.0, Married-civ-spouse,, Husband, White, Male,0,0,40, United-States,<50k
266,52, Private,177465, HS-grad,, Divorced,, Unmarried, White, Female,0,0,25, United-States,<50k
267,35, Private,123606, Some-college,10.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States,<50k
268,45, Self-emp-not-inc,28497, Bachelors,, Married-civ-spouse,, Husband, White, Male,0,1485,70, United-States,>=50k
269,28, Private,195000, Bachelors,, Never-married, Sales, Other-relative, White, Female,0,0,45, United-States,<50k
270,36, Private,108103, HS-grad,, Married-civ-spouse,, Husband, White, Male,0,0,50, United-States,<50k
271,50, State-gov,78649, Some-college,, Married-spouse-absent,, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States,<50k
272,45, Private,77927, Bachelors,, Widowed,, Own-child, Asian-Pac-Islander, Female,0,0,40, Philippines,<50k
273,29, State-gov,204516, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,15, United-States,<50k
274,32, Private,349028, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,<50k
275,55, Private,171467, HS-grad,, Divorced,, Unmarried, Black, Male,0,0,48, United-States,>=50k
276,36, Self-emp-not-inc,147258, Assoc-voc,11.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States,>=50k
277,22, Private,190483, Some-college,10.0, Divorced,, Own-child, White, Female,0,0,48, Iran,<50k
278,31, ?,226883, HS-grad,, Divorced, ?, Own-child, White, Male,0,0,75, United-States,<50k
279,20, Private,155775, HS-grad,, Never-married,, Own-child, White, Male,0,0,30, United-States,<50k
280,34, State-gov,595000, Masters,, Married-civ-spouse,, Wife, Black, Female,0,0,40, United-States,>=50k
281,66, Local-gov,179285, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,3432,0,20, United-States,<50k
282,29, Federal-gov,107411, Some-college,, Married-spouse-absent, Adm-clerical, Own-child, White, Female,0,0,40, United-States,<50k
283,34, Private,245378, Bachelors,, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States,<50k
284,62, Private,210935, HS-grad,9.0, Married-civ-spouse, Other-service, Husband, White, Male,0,0,20, United-States,<50k
285,50, Self-emp-not-inc,343748, Some-college,10.0, Married-civ-spouse,, Husband, White, Male,0,0,35, United-States,<50k
286,49, Private,157569, HS-grad,, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,<50k
287,47, Private,149337, Bachelors,13.0, Never-married,, Not-in-family, White, Male,0,0,60, United-States,<50k
288,41, Self-emp-not-inc,277783, Some-college,10.0, Divorced, Craft-repair, Not-in-family, White, Male,0,2001,50, United-States,<50k
289,35, Private,26987, HS-grad,, Separated,, Not-in-family, White, Female,0,0,40, United-States,<50k
290,58, Private,193568, 11th,, Widowed, Other-service, Not-in-family, White, Female,0,0,40, United-States,<50k
291,73, ?,90557, 11th,, Married-civ-spouse,, Husband, White, Male,0,0,8, United-States,<50k
292,41, Private,42563, Bachelors,, Married-civ-spouse,, Wife, White, Female,0,0,25, United-States,>=50k
293,22, Private,153323, Some-college,, Never-married,, Not-in-family, Black, Male,0,0,20, United-States,<50k
294,46, Private,35969, Bachelors,13.0, Married-civ-spouse,, Husband, White, Male,0,0,51, United-States,<50k
295,30, Private,140011, Assoc-voc,11.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,53, United-States,<50k
296,24, Private,117779, Bachelors,, Never-married,, Own-child, White, Male,0,0,40, United-States,<50k
297,49, State-gov,423222, Masters,, Married-civ-spouse,, Husband, White, Male,99999,0,80, United-States,>=50k
298,18, Private,201613, 12th,8.0, Never-married,, Own-child, White, Female,0,0,20, United-States,<50k
299,37, Self-emp-not-inc,255454, Some-college,10.0, Never-married,, Not-in-family, Black, Male,0,0,40, United-States,<50k
300,48, Local-gov,238959, Masters,, Divorced, Exec-managerial, Unmarried, Black, Female,9562,0,40, United-States,>=50k
301,59, Private,99131, Masters,, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States,>=50k
302,44, Local-gov,193425, Masters,, Married-civ-spouse,, Wife, White, Female,4386,0,40, United-States,>=50k
303,18, ?,128538, Some-college,10.0, Never-married, ?, Own-child, White, Female,0,0,6, United-States,<50k
304,46, Private,74895, Assoc-acdm,, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1485,55, United-States,<50k
305,31, Private,209101, Prof-school,, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,25, United-States,>=50k
306,34, Private,245173, HS-grad,9.0, Divorced, Sales, Not-in-family, White, Male,0,1669,45, United-States,<50k
307,56, Self-emp-not-inc,172618, Bachelors,, Married-civ-spouse,, Husband, White, Male,7688,0,40, United-States,>=50k
308,32, Private,260868, Bachelors,13.0, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, United-States,>=50k
309,30, Private,251411, Some-college,10.0, Divorced,, Unmarried, White, Female,0,0,40, United-States,<50k
310,77, ?,143516, Masters,14.0, Married-civ-spouse,, Husband, White, Male,0,0,8, United-States,>=50k
311,48, Private,54759, HS-grad,, Divorced, Prof-specialty, Unmarried, White, Female,0,0,38, United-States,<50k
312,30, Private,609789, 11th,, Married-civ-spouse,, Husband, White, Male,0,0,60, Mexico,<50k
313,41, Self-emp-inc,114580, Prof-school,, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,2415,55, United-States,>=50k
314,72, Private,116640, Some-college,10.0, Married-civ-spouse,, Husband, White, Male,3471,0,20, United-States,<50k
315,55, Self-emp-inc,392325, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,99999,0,60, United-States,>=50k
316,45, Private,30457, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,40, United-States,>=50k
317,44, Private,101593, Bachelors,, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States,<50k
318,22, Private,228752, HS-grad,, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States,<50k
319,47, Private,148995, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,2415,60, United-States,>=50k
320,41, Private,150755, Doctorate,16.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,50, Canada,>=50k
321,40, Private,126701, 9th,5.0, Never-married,, Not-in-family, White, Male,0,0,45, United-States,<50k
322,24, Local-gov,32950, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,35, United-States,<50k
323,29, Private,180758, Assoc-acdm,, Never-married, Craft-repair, Not-in-family, White, Male,0,0,60, United-States,<50k
324,48, Private,189462, Some-college,, Divorced, Handlers-cleaners, Own-child, White, Male,2176,0,40, United-States,<50k
325,51, Private,108435, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,47, United-States,>=50k
326,34, Private,187203, Assoc-acdm,, Never-married, Sales, Unmarried, White, Male,0,0,50, United-States,<50k
327,57, Private,197642, Some-college,10.0, Widowed,, Not-in-family, White, Female,0,0,40, United-States,<50k
328,28, Private,298696, Bachelors,, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States,<50k
329,29, Private,334221, Some-college,, Never-married, Other-service, Not-in-family, White, Female,0,0,18, United-States,<50k
330,52, Private,90189, 7th-8th,, Divorced,, Own-child, Black, Female,0,0,16, United-States,<50k
331,26, Private,333677, Bachelors,13.0, Never-married, Exec-managerial, Own-child, White, Male,2463,0,35, United-States,<50k
332,64, ?,29825, HS-grad,9.0, Married-civ-spouse,, Husband, White, Male,0,0,5, United-States,<50k
333,24, Private,85088, HS-grad,, Never-married, Sales, Own-child, White, Female,0,1762,32, United-States,<50k
334,48, Private,140782, Masters,14.0, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,1902,38, United-States,>=50k
335,28, Private,259351, 10th,6.0, Never-married, Other-service, Other-relative, Amer-Indian-Eskimo, Male,0,0,40, Mexico,<50k
336,30, Private,316606, Bachelors,13.0, Married-civ-spouse, Other-service, Wife, White, Female,0,0,40, United-States,<50k
337,21, Private,176262, Some-college,, Never-married, Exec-managerial, Own-child, White, Female,0,0,30, United-States,<50k
338,41, Private,70092, Some-college,, Divorced,, Unmarried, White, Female,0,0,38, United-States,<50k
339,52, Private,221936, HS-grad,, Married-civ-spouse,, Husband, White, Male,0,0,40, United-States,<50k
340,24, State-gov,123160, Masters,14.0, Married-spouse-absent, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,10, China,<50k
341,29, Private,84560, HS-grad,, Never-married,, Own-child, White, Male,0,0,40, United-States,<50k
342,44, Private,523484, Bachelors,13.0, Married-civ-spouse,, Husband, Black, Male,0,0,40, United-States,>=50k
343,55, Private,271710, Some-college,10.0, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,45, United-States,<50k
344,35, Federal-gov,226916, Bachelors,13.0, Widowed, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States,>=50k
345,60, Private,349898, HS-grad,9.0, Widowed,, Not-in-family, White, Female,0,0,44, United-States,<50k
346,28, Private,31778, Bachelors,, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States,<50k
347,22, Private,464103, 1st-4th,, Never-married,, Not-in-family, White, Male,0,0,40, Guatemala,<50k
348,31, Self-emp-not-inc,323020, Some-college,, Married-civ-spouse, Other-service, Wife, White, Female,0,0,30, United-States,<50k
349,51, Private,125796, 11th,, Separated, Other-service, Not-in-family, Black, Female,0,0,40, Jamaica,<50k
350,53, Private,194995, 5th-6th,3.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Italy,<50k
351,20, Private,151105, Assoc-acdm,12.0, Never-married, Sales, Own-child, White, Female,0,0,25, United-States,<50k
352,24, Private,214555, Some-college,, Married-civ-spouse,, Husband, White, Male,0,0,40, United-States,<50k
353,36, Private,66173, Assoc-acdm,, Married-civ-spouse, Sales, Wife, White, Female,0,0,15, United-States,<50k
354,34, Private,134737, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,7688,0,55, United-States,>=50k
355,59, Private,188041, HS-grad,9.0, Divorced,, Not-in-family, Black, Male,0,0,40, United-States,<50k
356,47, Private,227310, Some-college,10.0, Divorced,, Unmarried, Black, Female,0,0,40, United-States,<50k
357,25, Private,217006, 11th,7.0, Married-civ-spouse,, Husband, White, Male,0,0,40, United-States,<50k
358,54, Private,320196, Some-college,, Divorced,, Unmarried, White, Female,0,0,40, Germany,<50k
359,36, State-gov,47570, Masters,14.0, Never-married,, Not-in-family, White, Female,0,0,40, United-States,<50k
360,37, Self-emp-not-inc,143368, Doctorate,16.0, Married-civ-spouse,, Husband, White, Male,0,0,60, United-States,<50k
361,47, Self-emp-not-inc,160045, Some-college,, Widowed,, Unmarried, White, Female,0,0,35, United-States,<50k
362,31, Private,172304, Some-college,, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States,>=50k
363,26, Private,167761, Bachelors,, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States,>=50k
364,26, Private,154966, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Puerto-Rico,<50k
365,26, Private,318518, Some-college,, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States,<50k
366,25, ?,214925, 10th,, Never-married,, Own-child, Black, Male,0,0,40, United-States,<50k
367,29, Private,115677, Bachelors,13.0, Never-married,, Not-in-family, White, Male,0,0,40, United-States,<50k
368,37, Local-gov,174924, Some-college,, Divorced, Protective-serv, Unmarried, White, Male,0,0,48, Germany,<50k
369,28, Private,180928, Some-college,10.0, Married-civ-spouse,, Husband, White, Male,5013,0,55, United-States,<50k
370,19, Private,177945, Some-college,10.0, Never-married,, Own-child, White, Male,0,0,25, United-States,<50k
371,25, Private,323229, Bachelors,, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States,<50k
372,62, ?,302142, HS-grad,9.0, Married-civ-spouse, ?, Husband, White, Male,2961,0,30, United-States,<50k
373,47, Private,235683, Masters,, Divorced,, Unmarried, White, Female,0,0,40, United-States,<50k
374,35, Private,171327, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,<50k
375,45, Private,274689, 10th,, Married-civ-spouse,, Husband, White, Male,0,0,60, United-States,<50k
376,39, Private,211440, HS-grad,9.0, Married-civ-spouse,, Husband, White, Male,0,0,55, United-States,>=50k
377,46, Private,585361, 9th,, Divorced,, Unmarried, White, Female,0,0,40, United-States,<50k
378,53, Private,96062, Bachelors,13.0, Married-civ-spouse,, Husband, White, Male,0,0,40, Greece,<50k
379,41, State-gov,70884, HS-grad,9.0, Married-civ-spouse,, Husband, White, Male,0,0,40, United-States,<50k
380,38, Private,229180, Bachelors,, Never-married,, Unmarried, White, Female,0,0,40, Cuba,<50k
381,64, ?,143716, Masters,14.0, Married-civ-spouse,, Husband, White, Male,0,0,2, United-States,<50k
382,34, Private,162442, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,20, United-States,>=50k
383,43, Private,69758, Assoc-acdm,12.0, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,0,0,40, United-States,<50k
384,23, Private,342946, 11th,7.0, Never-married,, Own-child, White, Female,0,0,38, United-States,<50k
385,52, Without-pay,198262, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,30, United-States,<50k
386,35, Private,413648, 5th-6th,, Never-married,, Unmarried, White, Male,0,0,36, United-States,<50k
387,42, Private,171841, Prof-school,15.0, Married-civ-spouse,, Husband, White, Male,0,0,60, United-States,<50k
388,24, Private,420779, HS-grad,, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,35, United-States,<50k
389,51, Local-gov,26832, HS-grad,9.0, Married-civ-spouse,, Husband, White, Male,0,0,40, United-States,>=50k
390,36, Federal-gov,44364, HS-grad,, Never-married, Adm-clerical, Own-child, Black, Female,0,0,36, United-States,<50k
391,45, Self-emp-inc,185497, Bachelors,13.0, Married-civ-spouse,, Wife, Asian-Pac-Islander, Female,0,0,70, ?,<50k
392,51, Private,195105, HS-grad,, Divorced, Priv-house-serv, Own-child, White, Female,0,0,40, United-States,<50k
393,35, Local-gov,668319, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1740,80, United-States,<50k
394,58, Self-emp-not-inc,165315, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0,0,35, United-States,>=50k
395,23, Federal-gov,216853, Assoc-voc,, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,25, United-States,<50k
396,64, Self-emp-not-inc,253296, HS-grad,9.0, Widowed,, Other-relative, White, Female,0,0,40, United-States,<50k
397,21, Private,119156, Some-college,, Never-married,, Own-child, White, Male,0,0,20, United-States,<50k
398,38, Private,179488, Assoc-acdm,, Divorced,, Not-in-family, White, Male,0,0,40, United-States,<50k
